arch,artifact,policy,N,workload,app,seed,measure_s,tick_us,sched_jitter_us,dispatch_jitter_us,meals,throughput_s,mean_wait_ms,p50_wait_ms,p95_wait_ms,p99_wait_ms,max_wait_ms,jain,min_meals,max_meals,zero_workers,scheduler_ticks,guard_obligations,max_owed_age_ms
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,agemwis,101,saturated,sleep,4,2.0,200,120,80,56230,28115.0,1.985319,0.160577,1.848754,57.497516,482.287553,0.923602,335,781,0,18210,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,gfgrr,101,saturated,sleep,5,2.0,200,120,80,51578,25789.0,2.292056,0.274384,11.349328,20.012086,68.398152,0.998396,450,576,0,17895,54778,68.047597
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,dguard,101,saturated,sleep,5,2.0,200,120,80,47133,23566.5,2.532015,0.878881,10.715969,17.099038,47.650479,0.997623,414,508,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,fifo,101,saturated,sleep,5,2.0,200,120,80,1152,576.0,173.951247,173.989742,183.370543,184.842508,186.363062,0.99815,11,12,0,6760,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,waiter,101,saturated,sleep,5,2.0,200,120,80,1175,587.5,41.512884,0.100027,135.400868,1010.471782,2086.310867,0.150316,0,129,31,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,agemwis,101,saturated,sleep,5,2.0,200,120,80,55671,27835.5,2.003239,0.161444,2.369831,58.862772,398.119591,0.967851,384,728,0,18063,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,gfgrr,101,saturated,sleep,6,2.0,200,120,80,51676,25838.0,2.279763,0.277643,10.990115,19.743274,44.924949,0.998717,471,552,0,17867,54878,44.760528
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,dguard,101,saturated,sleep,6,2.0,200,120,80,47538,23769.0,2.509528,0.988852,10.544011,16.609577,36.079391,0.998935,436,512,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,fifo,101,saturated,sleep,6,2.0,200,120,80,1435,717.5,139.644393,140.71627,158.098332,160.565587,162.078516,0.999185,14,15,0,6757,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,waiter,101,saturated,sleep,6,2.0,200,120,80,1155,577.5,83.269023,0.101506,608.358909,1764.428261,1969.481177,0.321031,1,57,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,agemwis,101,saturated,sleep,6,2.0,200,120,80,55970,27985.0,1.992955,0.159428,1.223494,54.21373,454.471204,0.92049,308,804,0,18128,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,gfgrr,101,saturated,sleep,7,2.0,200,120,80,51606,25803.0,2.286042,0.277632,10.929354,18.657709,45.824908,0.9977,462,562,0,17987,54783,45.6724
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,dguard,101,saturated,sleep,7,2.0,200,120,80,47423,23711.5,2.514236,0.902161,10.654685,17.166333,49.506675,0.998116,411,528,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,fifo,101,saturated,sleep,7,2.0,200,120,80,1252,626.0,159.330336,160.540325,179.425438,181.898288,185.27927,0.998446,12,13,0,6704,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,waiter,101,saturated,sleep,7,2.0,200,120,80,1173,586.5,76.579143,0.100411,668.063474,1516.521637,1927.880587,0.18092,1,129,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,agemwis,101,saturated,sleep,7,2.0,200,120,80,55861,27930.5,2.016593,0.16034,1.786402,55.011847,383.04569,0.975642,431,677,0,18078,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,gfgrr,101,saturated,sleep,8,2.0,200,120,80,51455,25727.5,2.292788,0.276119,11.145783,19.147635,57.057421,0.998348,457,563,0,17966,54584,56.832775
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,dguard,101,saturated,sleep,8,2.0,200,120,80,47367,23683.5,2.516158,0.852472,10.677534,17.159784,42.334897,0.998415,407,508,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,fifo,101,saturated,sleep,8,2.0,200,120,80,1286,643.0,156.407453,155.861793,167.09652,170.982198,174.6708,0.998793,12,13,0,6769,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,waiter,101,saturated,sleep,8,2.0,200,120,80,1145,572.5,123.057537,0.102227,1327.459,1736.406975,1799.082194,0.168575,1,184,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-sleep-saturated,agemwis,101,saturated,sleep,8,2.0,200,120,80,55640,27820.0,2.003683,0.160625,2.147146,58.277395,422.075595,0.895922,256,843,0,18106,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,1,2.0,200,120,80,304406,152203.0,0.662498,0.615025,1.139074,1.684314,4.520845,0.992928,2476,3334,0,7476,323801,3.926452
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,1,2.0,200,120,80,678491,339245.5,0.162867,0.000152,1.315514,1.523003,9.816499,0.999482,6296,7019,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,1,2.0,200,120,80,14233,7116.5,14.235981,14.018439,18.802795,20.073651,20.998711,0.999981,140,142,0,11875,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,1,2.0,200,120,80,20463,10231.5,7.304591,0.09644,0.13306,400.639153,1095.260403,0.240432,2,2681,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,1,2.0,200,120,80,320157,160078.5,0.630027,0.630568,1.180596,1.592917,3.932596,0.994698,2543,3506,0,7358,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,2,2.0,200,120,80,317501,158750.5,0.635254,0.598977,1.072633,1.460346,4.379333,0.992829,2543,3486,0,7638,336912,3.809276
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,2,2.0,200,120,80,716338,358169.0,0.153272,0.000168,1.305244,1.47838,6.615976,0.999318,6690,7481,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,2,2.0,200,120,80,18161,9080.5,11.162676,10.924276,15.830064,17.373055,22.524132,0.999989,179,181,0,13497,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,2,2.0,200,120,80,20508,10254.0,6.573283,0.095336,0.13228,4.803351,1401.218677,0.238388,1,1837,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,2,2.0,200,120,80,318855,159427.5,0.632558,0.631008,1.219859,1.631261,3.475931,0.993072,2537,3468,0,7392,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,3,2.0,200,120,80,308283,154141.5,0.654086,0.613246,1.115816,1.594613,5.479894,0.992593,2503,3385,0,7430,326752,4.709094
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,3,2.0,200,120,80,727456,363728.0,0.150886,0.000176,1.301609,1.470565,11.01046,0.997128,6568,7857,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,3,2.0,200,120,80,10767,5383.5,18.781041,18.677013,21.758561,22.578929,23.01633,0.999979,106,107,0,10281,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,3,2.0,200,120,80,20254,10127.0,7.740326,0.09812,0.13332,404.899573,1117.586573,0.339837,2,1395,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,3,2.0,200,120,80,312913,156456.5,0.644565,0.646945,1.229946,1.601305,3.496817,0.992858,2432,3427,0,7216,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,4,2.0,200,120,80,318096,159048.0,0.63402,0.597257,1.077316,1.462883,4.470343,0.99349,2592,3480,0,7717,338056,3.997454
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,4,2.0,200,120,80,714745,357372.5,0.1544,0.000144,1.307411,1.501035,10.742402,0.999702,6771,7391,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,4,2.0,200,120,80,101795,50897.5,1.984758,1.898902,2.876544,3.682354,4.730896,0.999989,1002,1013,0,16820,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,4,2.0,200,120,80,20409,10204.5,7.393166,0.095482,0.13276,6.24029,1497.973585,0.280148,1,1843,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,4,2.0,200,120,80,317613,158806.5,0.635055,0.635802,1.201288,1.575617,3.567641,0.993761,2507,3453,0,7316,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,5,2.0,200,120,80,316302,158151.0,0.637684,0.601352,1.077093,1.46463,4.985407,0.992464,2515,3452,0,7590,334037,4.460281
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,5,2.0,200,120,80,707607,353803.5,0.156102,0.00016,1.311107,1.519952,10.172306,0.995697,6252,7810,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,5,2.0,200,120,80,12464,6232.0,16.235554,15.990882,19.318132,19.964994,20.583192,0.999984,123,124,0,11324,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,5,2.0,200,120,80,20503,10251.5,7.115934,0.095181,0.133495,12.560667,1329.163199,0.309617,1,1437,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,5,2.0,200,120,80,314104,157052.0,0.642133,0.639702,1.222445,1.664641,3.822172,0.993921,2559,3422,0,7252,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,6,2.0,200,120,80,322030,161015.0,0.62641,0.591365,1.051205,1.43584,5.44956,0.99316,2566,3528,0,7719,340279,4.914037
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,6,2.0,200,120,80,713179,356589.5,0.153924,0.000192,1.302935,1.477056,4.277575,0.999777,6836,7306,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,6,2.0,200,120,80,10909,5454.5,18.543988,18.584103,21.256567,21.667595,22.241863,0.99998,107,109,0,10484,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,6,2.0,200,120,80,20409,10204.5,6.531681,0.095611,0.132349,0.285254,1321.959131,0.174135,1,2051,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,6,2.0,200,120,80,324161,162080.5,0.622174,0.627718,1.152608,1.547265,3.850766,0.994808,2626,3538,0,7424,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,7,2.0,200,120,80,316421,158210.5,0.637366,0.599637,1.076246,1.510159,4.422785,0.993187,2555,3459,0,7566,335242,3.778339
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,7,2.0,200,120,80,691802,345901.0,0.161934,0.000176,1.318149,1.632233,12.129534,0.995972,6265,7771,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,7,2.0,200,120,80,10785,5392.5,18.752651,18.924282,21.261296,21.900327,22.269286,0.999973,106,108,0,10428,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,7,2.0,200,120,80,20325,10162.5,6.741534,0.096299,0.132699,0.140406,1466.985128,0.258815,1,1497,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,7,2.0,200,120,80,314022,157011.0,0.642302,0.643914,1.20437,1.571491,3.022881,0.993822,2511,3400,0,7259,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,gfgrr,101,saturated,kv,8,2.0,200,120,80,324542,162271.0,0.621429,0.583228,1.057853,1.465899,4.561718,0.99297,2663,3577,0,7840,342823,4.184056
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,dguard,101,saturated,kv,8,2.0,200,120,80,736083,368041.5,0.148517,0.000176,1.297533,1.447638,8.998664,0.999537,6878,7663,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,fifo,101,saturated,kv,8,2.0,200,120,80,107804,53902.0,1.872902,1.854385,2.292143,2.516063,3.953313,0.999991,1062,1073,0,16883,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,waiter,101,saturated,kv,8,2.0,200,120,80,20298,10149.0,7.625974,0.097284,0.133236,27.740924,1363.588275,0.189206,1,3186,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N101-kv-saturated,agemwis,101,saturated,kv,8,2.0,200,120,80,325757,162878.5,0.619068,0.618022,1.177527,1.587102,3.616573,0.994119,2648,3566,0,7505,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,1,2.0,200,120,80,31293,15646.5,0.878821,0.380054,2.812859,3.960072,9.084682,0.999095,291,328,0,17788,26555,8.966505
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,1,2.0,200,120,80,31546,15773.0,0.724706,0.276245,2.654762,3.834538,9.291504,0.999202,295,329,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,1,2.0,200,120,80,8975,4487.5,16.929765,16.868811,22.332043,23.919769,25.887637,0.999792,86,91,0,13011,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,1,2.0,200,120,80,31111,15555.5,0.918296,0.380885,3.259863,5.032592,11.960199,0.999062,289,328,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,1,2.0,200,120,80,31364,15682.0,0.864801,0.373815,2.781977,3.891137,9.258339,0.999089,289,331,0,17767,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,2,2.0,200,120,80,31542,15771.0,0.865416,0.375361,2.779797,3.958183,9.473947,0.999326,293,326,0,17903,26934,9.326563
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,2,2.0,200,120,80,31762,15881.0,0.713686,0.267316,2.610607,3.847926,9.574849,0.999316,292,329,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,2,2.0,200,120,80,9021,4510.5,17.019857,16.69778,23.218927,26.81797,32.537676,0.999762,86,92,0,13097,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,2,2.0,200,120,80,31312,15656.0,0.907714,0.404516,3.170391,4.851244,12.065246,0.999167,288,325,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,2,2.0,200,120,80,31546,15773.0,0.86192,0.364086,2.772828,3.955266,9.292654,0.999234,291,332,0,17863,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,3,2.0,200,120,80,31265,15632.5,0.866347,0.375022,2.795609,3.972912,9.767237,0.999173,291,330,0,18010,26573,9.605294
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,3,2.0,200,120,80,31423,15711.5,0.719901,0.26715,2.641937,3.872249,8.694888,0.999288,293,329,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,3,2.0,200,120,80,8835,4417.5,17.21493,17.31254,22.650434,24.077152,26.346657,0.999714,84,91,0,13021,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,3,2.0,200,120,80,31094,15547.0,0.898949,0.376765,3.148804,4.864199,12.423328,0.999245,291,331,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,3,2.0,200,120,80,31245,15622.5,0.869159,0.35709,2.815157,4.049747,7.54964,0.999166,290,328,0,17585,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,4,2.0,200,120,80,31600,15800.0,0.901114,0.435453,2.843955,4.064961,9.497575,0.999777,303,328,0,17404,26860,9.011853
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,4,2.0,200,120,80,31977,15988.5,0.724242,0.308537,2.620009,3.811226,9.12945,0.999762,307,331,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,4,2.0,200,120,80,9002,4501.0,16.974278,16.69797,22.23731,25.306408,27.967225,0.999804,86,92,0,13073,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,4,2.0,200,120,80,31493,15746.5,0.930491,0.425665,3.235366,5.077558,11.106148,0.999677,296,326,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,4,2.0,200,120,80,31818,15909.0,0.868165,0.380536,2.784163,3.950793,8.409463,0.999742,304,328,0,17955,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,5,2.0,200,120,80,31388,15694.0,0.8879,0.405573,2.812965,4.014479,9.417858,0.999578,296,323,0,17942,26836,9.140109
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,5,2.0,200,120,80,31567,15783.5,0.737184,0.309447,2.656505,3.905475,7.475696,0.999575,296,326,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,5,2.0,200,120,80,8869,4434.5,17.187974,17.141541,22.365739,23.997275,25.703718,0.999698,84,91,0,13039,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,5,2.0,200,120,80,31155,15577.5,0.93618,0.433575,3.255695,5.041625,10.966799,0.999519,294,324,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,5,2.0,200,120,80,31445,15722.5,0.877123,0.387627,2.790813,3.930939,8.128916,0.999609,297,326,0,17866,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,6,2.0,200,120,80,31649,15824.5,0.8836,0.404422,2.793463,3.927392,11.178607,0.999256,293,331,0,17877,27107,11.069283
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,6,2.0,200,120,80,31801,15900.5,0.73441,0.30387,2.641926,3.906478,10.313669,0.999125,294,338,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,6,2.0,200,120,80,8843,4421.5,17.374218,17.341662,22.450561,25.857428,30.74325,0.999733,84,91,0,12919,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,6,2.0,200,120,80,31343,15671.5,0.944279,0.442059,3.295472,5.059198,9.783569,0.999121,288,337,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,6,2.0,200,120,80,31704,15852.0,0.873953,0.390991,2.81102,3.962418,10.737122,0.999166,293,335,0,17880,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,7,2.0,200,120,80,31271,15635.5,0.893012,0.419044,2.835389,4.052784,8.292693,0.999254,290,333,0,17566,26586,8.073684
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,7,2.0,200,120,80,31558,15779.0,0.723345,0.28434,2.635242,3.866052,10.011375,0.999169,293,333,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,7,2.0,200,120,80,8814,4407.0,17.357996,17.2245,22.857939,25.338249,28.486609,0.999782,84,90,0,12979,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,7,2.0,200,120,80,30931,15465.5,0.948795,0.430341,3.306538,5.24962,9.263613,0.999231,288,326,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,7,2.0,200,120,80,31377,15688.5,0.87562,0.39041,2.773495,3.993242,7.765046,0.999353,290,329,0,17777,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,gfgrr,101,bursty,sleep,8,2.0,200,120,80,31132,15566.0,0.87803,0.393656,2.804053,3.912705,8.015235,0.999144,285,323,0,17775,26354,7.799297
x86_64,result-ubuntu-24.04-N101-sleep-bursty,dguard,101,bursty,sleep,8,2.0,200,120,80,31355,15677.5,0.720438,0.274476,2.630335,3.848472,9.182293,0.999049,285,327,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,fifo,101,bursty,sleep,8,2.0,200,120,80,8823,4411.5,17.219616,17.265163,22.515085,25.161795,27.694184,0.999539,83,91,0,12882,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,waiter,101,bursty,sleep,8,2.0,200,120,80,30599,15299.5,0.964308,0.423621,3.382798,5.410808,12.451942,0.999009,277,318,0,0,0,0.0
x86_64,result-ubuntu-24.04-N101-sleep-bursty,agemwis,101,bursty,sleep,8,2.0,200,120,80,31164,15582.0,0.865114,0.355372,2.792216,3.96028,8.373723,0.999057,283,325,0,17844,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,1,2.0,200,120,80,337778,168889.0,2.965632,2.900395,3.664913,5.933141,28.082774,0.997365,482,695,0,1486,358968,26.127
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,1,2.0,200,120,80,556067,278033.5,1.196532,0.761119,4.485115,8.638872,40.798269,0.98145,831,1416,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,1,2.0,200,120,80,11289,5644.5,89.195103,88.949259,97.532817,99.92903,100.326971,0.99951,22,23,0,10693,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,1,2.0,200,120,80,20595,10297.5,11.374825,0.096025,0.133159,372.554099,2116.347993,0.069948,0,1419,242,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,1,2.0,200,120,80,349207,174603.5,2.868135,2.832329,5.395774,7.406854,21.00187,0.996452,484,770,0,1538,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,2,2.0,200,120,80,351313,175656.5,2.851167,2.755894,3.652139,5.484929,19.868438,0.99706,508,723,0,1548,372147,23.558955
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,2,2.0,200,120,80,541292,270646.0,1.249726,0.0002,5.819078,9.21895,44.573866,0.813354,745,2995,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,2,2.0,200,120,80,10320,5160.0,97.485031,97.023464,105.418211,110.238089,110.725109,0.999434,20,21,0,10324,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,2,2.0,200,120,80,20886,10443.0,41.02956,0.095743,0.134158,1938.898386,1994.396557,0.064229,1,1303,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,2,2.0,200,120,80,349991,174995.5,2.862326,2.843058,4.757326,6.301521,15.135853,0.996065,456,801,0,1542,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,3,2.0,200,120,80,370284,185142.0,2.705732,2.630824,3.115042,5.206469,37.421038,0.996419,532,760,0,1636,393799,34.892703
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,3,2.0,200,120,80,533937,266968.5,1.254091,0.840213,4.792498,8.851786,35.178879,0.938289,726,1852,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,3,2.0,200,120,80,129210,64605.0,7.764096,7.358214,11.097775,12.632192,15.308735,0.999993,257,259,0,13779,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,3,2.0,200,120,80,20569,10284.5,12.30365,0.09621,0.133264,535.211308,2117.318244,0.065307,0,1238,206,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,3,2.0,200,120,80,345367,172683.5,2.899856,2.880896,4.848732,6.868686,15.800361,0.997805,468,798,0,1487,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,4,2.0,200,120,80,352795,176397.5,2.838834,2.795622,3.189196,5.582519,29.002892,0.996568,505,729,0,1562,376212,26.114268
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,4,2.0,200,120,80,538489,269244.5,1.248894,0.000192,6.060793,10.57011,42.391778,0.785345,607,3436,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,4,2.0,200,120,80,33752,16876.0,29.770015,29.478372,33.53626,34.834641,35.468509,0.999949,67,68,0,13713,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,4,2.0,200,120,80,20647,10323.5,27.694515,0.096858,0.134158,1397.928347,2105.379749,0.066051,0,1938,55,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,4,2.0,200,120,80,341728,170864.0,2.930271,2.901184,4.909892,6.855412,16.724531,0.998029,467,780,0,1483,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,5,2.0,200,120,80,365626,182813.0,2.740311,2.646596,3.224425,5.373622,26.762355,0.995274,529,756,0,1606,386586,24.139806
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,dguard,501,saturated,ledger,5,2.0,200,120,80,540353,270176.5,1.258055,0.0002,5.973033,9.464085,39.189692,0.853583,659,2888,0,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,fifo,501,saturated,ledger,5,2.0,200,120,80,14318,7159.0,70.46262,70.478893,74.944865,75.962247,76.78039,0.999702,28,29,0,11188,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,waiter,501,saturated,ledger,5,2.0,200,120,80,20421,10210.5,7.238012,0.09541,0.132695,0.1753,2048.974349,0.037451,0,2229,350,0,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,agemwis,501,saturated,ledger,5,2.0,200,120,80,350394,175197.0,2.858838,2.82818,5.370976,7.105229,20.801157,0.997467,479,793,0,1539,0,0.0
arm64,result-ubuntu-24.04-arm-N501-ledger-saturated,gfgrr,501,saturated,ledger,6,2.0,200,120,80,357375,178687.5,2.802171,2.759928,3.189548,5.416046,16.992343,0.997325,522,733,0,1582,383023,14.189538
